model,month,net_return_sum
macd_16_48,2024-01,-0.21061486878429173
macd_16_48,2024-02,0.028282740444626885
macd_16_48,2024-03,-0.031711508314194094
macd_16_48,2024-04,0.18604895632803073
macd_16_48,2024-05,-0.25268883317330965
macd_16_48,2024-06,-0.138851829116595
macd_16_48,2024-07,-0.20933601216126205
macd_16_48,2024-08,0.1746770631807099
macd_16_48,2024-09,0.05313131394149279
macd_16_48,2024-10,-0.07489257553971741
macd_16_48,2024-11,-0.014631139087286646
macd_16_48,2024-12,-0.1533844045813527
macd_16_48,2025-01,-0.06480317502248051
macd_16_48,2025-02,-0.1981985956412248
macd_16_48,2025-03,-0.0976777880576862
macd_16_48,2025-04,-0.1350385463795105
macd_16_48,2025-05,0.09208406684245168
macd_16_48,2025-06,0.010373558905941925
macd_16_48,2025-07,0.3592477425330249
macd_16_48,2025-08,0.2493312240062932
macd_16_48,2025-09,-0.08942581066334812
macd_16_48,2025-10,0.028180142114117793
macd_16_48,2025-11,-0.3937590246129055
macd_16_48,2025-12,0.31754287798599223
macd_16_48,2026-01,-0.0737139421720468
macd_16_48,2026-02,-0.0926764956044551
macd_16_48,2026-03,0.1357764394336083
macd_16_48,2026-04,-0.2844605073508055
macd_16_48,2026-05,-0.01935887651010161
macd_32_96,2021-07,-0.07345576505804358
macd_32_96,2021-08,0.14247702769974846
macd_32_96,2021-09,-0.260289384865614
macd_32_96,2021-10,0.24362059130883737
macd_32_96,2021-11,-0.3743010475227152
macd_32_96,2021-12,0.027900773409416192
macd_32_96,2022-01,0.024596384993964
macd_32_96,2022-02,-0.05224378405964878
macd_32_96,2022-03,0.1553020733015369
macd_32_96,2022-04,0.3971043852034613
macd_32_96,2022-05,0.4004813857625655
macd_32_96,2022-06,0.03022141884504878
macd_32_96,2022-07,-0.2251331334978493
macd_32_96,2022-08,0.0991169709829209
macd_32_96,2022-09,0.1235538293735773
macd_32_96,2022-10,0.3143893538454581
macd_32_96,2022-11,-0.2731774100599344
macd_32_96,2022-12,-0.2855739035677252
macd_32_96,2023-01,0.08641814326127753
macd_32_96,2023-02,0.41202653646104714
macd_32_96,2023-03,-0.21811036028491634
macd_32_96,2023-04,-0.07048171427346311
macd_32_96,2023-05,-0.015258440379629598
macd_32_96,2023-06,0.013006444314607393
macd_32_96,2023-07,0.19632941583906577
macd_32_96,2023-08,0.4295183091786801
macd_32_96,2023-09,0.1222505870063525
macd_32_96,2023-10,0.11656994715454491
macd_32_96,2023-11,-0.3309292448429939
macd_32_96,2023-12,0.09947423813981927
macd_32_96,2024-01,-0.278679177326789
macd_32_96,2024-02,0.08010253495747931
macd_32_96,2024-03,-0.00877180632142939
macd_32_96,2024-04,0.10501590415140426
macd_32_96,2024-05,0.041070789609531894
macd_32_96,2024-06,0.0488739014680121
macd_32_96,2024-07,-0.13421496476917302
macd_32_96,2024-08,0.2182704974030909
macd_32_96,2024-09,0.006745199485369797
macd_32_96,2024-10,-0.06612413966965641
macd_32_96,2024-11,0.031592652116450355
macd_32_96,2024-12,-0.09617952236706939
macd_32_96,2025-01,0.2036851329792537
macd_32_96,2025-02,-0.1200447132481551
macd_32_96,2025-03,-0.04650365815072974
macd_32_96,2025-04,0.1631237963998004
macd_32_96,2025-05,0.17371094720806488
macd_32_96,2025-06,0.023897740796675927
macd_32_96,2025-07,0.32071092858303374
macd_32_96,2025-08,0.08028297353887767
macd_32_96,2025-09,-0.04332133820430623
macd_32_96,2025-10,0.300939144326201
macd_32_96,2025-11,0.06869844248744589
macd_32_96,2025-12,0.1296866855873166
macd_32_96,2026-01,0.08257047316506232
macd_32_96,2026-02,0.004534756337252507
macd_32_96,2026-03,0.4837937330610327
macd_32_96,2026-04,-0.36406903363446996
macd_32_96,2026-05,-0.053973801838099106
macd_8_24,2021-07,0.2721476005673
macd_8_24,2021-08,0.10727041115465222
macd_8_24,2021-09,-0.3156332119406438
macd_8_24,2021-10,0.24577261747036774
macd_8_24,2021-11,-0.22873634572676266
macd_8_24,2021-12,0.07307445049175605
macd_8_24,2022-01,0.1342007470208488
macd_8_24,2022-02,-0.0619475934323781
macd_8_24,2022-03,-0.06408400341608732
macd_8_24,2022-04,0.10146363586012878
macd_8_24,2022-05,0.5193878734637175
macd_8_24,2022-06,-0.021931797562309792
macd_8_24,2022-07,-0.042345323968893504
